[Tick #0] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1003] Attacker: [DIR: 1; POS: 93,16]; Defender #0: [DIR: 0; POS: 12,29]; Defender #1: [DIR: 1; POS: 60,44]; Defender #2: [DIR: 1; POS: 7,32]; Defender #3: [DIR: 2; POS: 96,47]; 
[Tick #1004] Attacker: [DIR: 1; POS: 94,16]; Defender #0: [DIR: 0; POS: 12,29]; Defender #1: [DIR: 1; POS: 61,44]; Defender #2: [DIR: 1; POS: 7,32]; Defender #3: [DIR: 2; POS: 96,47]; 
[Tick #1005] Attacker: [DIR: 1; POS: 95,16]; Defender #0: [DIR: 0; POS: 12,28]; Defender #1: [DIR: 1; POS: 62,44]; Defender #2: [DIR: 1; POS: 8,32]; Defender #3: [DIR: 2; POS: 96,48]; 
[Tick #1006] Attacker: [DIR: 2; POS: 96,16]; Defender #0: [DIR: 0; POS: 12,28]; Defender #1: [DIR: 1; POS: 63,44]; Defender #2: [DIR: 1; POS: 8,32]; Defender #3: [DIR: 2; POS: 96,48]; 
[Tick #1007] Attacker: [DIR: 2; POS: 96,17]; Defender #0: [DIR: 0; POS: 12,27]; Defender #1: [DIR: 1; POS: 64,44]; Defender #2: [DIR: 1; POS: 9,32]; Defender #3: [DIR: 2; POS: 96,49]; 
[Tick #1008] Attacker: [DIR: 2; POS: 96,18]; Defender #0: [DIR: 0; POS: 12,27]; Defender #1: [DIR: 1; POS: 65,44]; Defender #2: [DIR: 1; POS: 9,32]; Defender #3: [DIR: 2; POS: 96,49]; 
[Tick #1009] Attacker: [DIR: 2; POS: 96,19]; Defender #0: [DIR: 0; POS: 12,26]; Defender #1: [DIR: 1; POS: 66,44]; Defender #2: [DIR: 1; POS: 10,32]; Defender #3: [DIR: 2; POS: 96,50]; 
[Tick #1010] Attacker: [DIR: 2; POS: 96,20]; Defender #0: [DIR: 0; POS: 12,26]; Defender #1: [DIR: 1; POS: 67,44]; Defender #2: [DIR: 1; POS: 10,32]; Defender #3: [DIR: 2; POS: 96,50]; 
[Tick #1011] Attacker: [DIR: 2; POS: 96,21]; Defender #0: [DIR: 0; POS: 12,25]; Defender #1: [DIR: 1; POS: 68,44]; Defender #2: [DIR: 1; POS: 11,32]; Defender #3: [DIR: 2; POS: 96,51]; 
[Tick #1012] Attacker: [DIR: 2; POS: 96,22]; Defender #0: [DIR: 0; POS: 12,25]; Defender #1: [DIR: 1; POS: 69,44]; Defender #2: [DIR: 1; POS: 11,32]; Defender #3: [DIR: 2; POS: 96,51]; 
[Tick #1013] Attacker: [DIR: 2; POS: 96,23]; Defender #0: [DIR: 0; POS: 12,24]; Defender #1: [DIR: 1; POS: 70,44]; Defender #2: [DIR: 2; POS: 12,32]; Defender #3: [DIR: 2; POS: 96,52]; 
[Tick #1014] Attacker: [DIR: 2; POS: 96,24]; Defender #0: [DIR: 0; POS: 12,24]; Defender #1: [DIR: 1; POS: 71,44]; Defender #2: [DIR: 2; POS: 12,32]; Defender #3: [DIR: 2; POS: 96,52]; 
[Tick #1015] Attacker: [DIR: 2; POS: 96,25]; Defender #0: [DIR: 0; POS: 12,23]; Defender #1: [DIR: 1; POS: 72,44]; Defender #2: [DIR: 2; POS: 12,33]; Defender #3: [DIR: 2; POS: 96,53]; 
[Tick #1016] Attacker: [DIR: 2; POS: 96,26]; Defender #0: [DIR: 0; POS: 12,23]; Defender #1: [DIR: 1; POS: 73,44]; Defender #2: [DIR: 2; POS: 12,33]; Defender #3: [DIR: 2; POS: 96,53]; 
[Tick #1017] Attacker: [DIR: 2; POS: 96,27]; Defender #0: [DIR: 0; POS: 12,22]; Defender #1: [DIR: 1; POS: 74,44]; Defender #2: [DIR: 2; POS: 12,34]; Defender #3: [DIR: 2; POS: 96,54]; 
[Tick #1018] Attacker: [DIR: 2; POS: 96,28]; Defender #0: [DIR: 0; POS: 12,22]; Defender #1: [DIR: 1; POS: 75,44]; Defender #2: [DIR: 2; POS: 12,34]; Defender #3: [DIR: 2; POS: 96,54]; 
[Tick #1019] Attacker: [DIR: 2; POS: 96,29]; Defender #0: [DIR: 0; POS: 12,21]; Defender #1: [DIR: 1; POS: 76,44]; Defender #2: [DIR: 2; POS: 12,35]; Defender #3: [DIR: 2; POS: 96,55]; 
[Tick #1020] Attacker: [DIR: 2; POS: 96,30]; Defender #0: [DIR: 0; POS: 12,21]; Defender #1: [DIR: 1; POS: 77,44]; Defender #2: [DIR: 2; POS: 12,35]; Defender #3: [DIR: 2; POS: 96,55]; 
[Tick #1021] Attacker: [DIR: 2; POS: 96,31]; Defender #0: [DIR: 0; POS: 12,20]; Defender #1: [DIR: 1; POS: 78,44]; Defender #2: [DIR: 2; POS: 12,36]; Defender #3: [DIR: 2; POS: 96,56]; 
[Tick #1022] Attacker: [DIR: 2; POS: 96,32]; Defender #0: [DIR: 0; POS: 12,20]; Defender #1: [DIR: 1; POS: 79,44]; Defender #2: [DIR: 2; POS: 12,36]; Defender #3: [DIR: 2; POS: 96,56]; 
[Tick #1023] Attacker: [DIR: 2; POS: 96,33]; Defender #0: [DIR: 0; POS: 12,19]; Defender #1: [DIR: 1; POS: 80,44]; Defender #2: [DIR: 2; POS: 12,37]; Defender #3: [DIR: 2; POS: 96,57]; 
[Tick #1024] Attacker: [DIR: 2; POS: 96,34]; Defender #0: [DIR: 0; POS: 12,19]; Defender #1: [DIR: 1; POS: 81,44]; Defender #2: [DIR: 2; POS: 12,37]; Defender #3: [DIR: 2; POS: 96,57]; 
[Tick #1025] Attacker: [DIR: 0; POS: 96,35]; Defender #0: [DIR: 0; POS: 12,18]; Defender #1: [DIR: 1; POS: 82,44]; Defender #2: [DIR: 2; POS: 12,38]; Defender #3: [DIR: 2; POS: 96,58]; 
[Tick #1026] Attacker: [DIR: 0; POS: 96,34]; Defender #0: [DIR: 0; POS: 12,18]; Defender #1: [DIR: 1; POS: 83,44]; Defender #2: [DIR: 2; POS: 12,38]; Defender #3: [DIR: 2; POS: 96,58]; 
[Tick #1027] Attacker: [DIR: 0; POS: 96,33]; Defender #0: [DIR: 0; POS: 12,17]; Defender #1: [DIR: 1; POS: 84,44]; Defender #2: [DIR: 2; POS: 12,39]; Defender #3: [DIR: 2; POS: 96,59]; 
[Tick #1028] Attacker: [DIR: 0; POS: 96,32]; Defender #0: [DIR: 0; POS: 12,17]; Defender #1: [DIR: 1; POS: 85,44]; Defender #2: [DIR: 2; POS: 12,39]; Defender #3: [DIR: 2; POS: 96,59]; 
[Tick #1029] Attacker: [DIR: 0; POS: 96,31]; Defender #0: [DIR: 1; POS: 12,16]; Defender #1: [DIR: 1; POS: 86,44]; Defender #2: [DIR: 2; POS: 12,40]; Defender #3: [DIR: 2; POS: 96,60]; 
[Tick #1030] Attacker: [DIR: 0; POS: 96,30]; Defender #0: [DIR: 1; POS: 12,16]; Defender #1: [DIR: 1; POS: 87,44]; Defender #2: [DIR: 2; POS: 12,40]; Defender #3: [DIR: 2; POS: 96,60]; 
[Tick #1031] Attacker: [DIR: 0; POS: 96,29]; Defender #0: [DIR: 1; POS: 13,16]; Defender #1: [DIR: 1; POS: 88,44]; Defender #2: [DIR: 2; POS: 12,41]; Defender #3: [DIR: 2; POS: 96,61]; 
[Tick #1032] Attacker: [DIR: 0; POS: 96,28]; Defender #0: [DIR: 1; POS: 13,16]; Defender #1: [DIR: 1; POS: 89,44]; Defender #2: [DIR: 2; POS: 12,41]; Defender #3: [DIR: 2; POS: 96,61]; 
[Tick #1033] Attacker: [DIR: 0; POS: 96,27]; Defender #0: [DIR: 1; POS: 14,16]; Defender #1: [DIR: 1; POS: 90,44]; Defender #2: [DIR: 2; POS: 12,42]; Defender #3: [DIR: 2; POS: 96,62]; 
[Tick #1034] Attacker: [DIR: 0; POS: 96,26]; Defender #0: [DIR: 1; POS: 14,16]; Defender #1: [DIR: 1; POS: 91,44]; Defender #2: [DIR: 2; POS: 12,42]; Defender #3: [DIR: 2; POS: 96,62]; 
[Tick #1035] Attacker: [DIR: 0; POS: 96,25]; Defender #0: [DIR: 1; POS: 15,16]; Defender #1: [DIR: 1; POS: 92,44]; Defender #2: [DIR: 2; POS: 12,43]; Defender #3: [DIR: 2; POS: 96,63]; 
[Tick #1036] Attacker: [DIR: 0; POS: 96,24]; Defender #0: [DIR: 1; POS: 15,16]; Defender #1: [DIR: 1; POS: 93,44]; Defender #2: [DIR: 2; POS: 12,43]; Defender #3: [DIR: 2; POS: 96,63]; 
[Tick #1037] Attacker: [DIR: 0; POS: 96,23]; Defender #0: [DIR: 1; POS: 16,16]; Defender #1: [DIR: 1; POS: 94,44]; Defender #2: [DIR: 2; POS: 12,44]; Defender #3: [DIR: 2; POS: 96,64]; 
[Tick #1038] Attacker: [DIR: 0; POS: 96,22]; Defender #0: [DIR: 1; POS: 16,16]; Defender #1: [DIR: 1; POS: 95,44]; Defender #2: [DIR: 2; POS: 12,44]; Defender #3: [DIR: 2; POS: 96,64]; 
[Tick #1039] Attacker: [DIR: 0; POS: 96,21]; Defender #0: [DIR: 1; POS: 17,16]; Defender #1: [DIR: 0; POS: 96,44]; Defender #2: [DIR: 2; POS: 12,45]; Defender #3: [DIR: 2; POS: 96,65]; 
[Tick #1040] Attacker: [DIR: 0; POS: 96,20]; Defender #0: [DIR: 1; POS: 17,16]; Defender #1: [DIR: 0; POS: 96,43]; Defender #2: [DIR: 2; POS: 12,45]; Defender #3: [DIR: 2; POS: 96,65]; 
[Tick #1041] Attacker: [DIR: 0; POS: 96,19]; Defender #0: [DIR: 1; POS: 18,16]; Defender #1: [DIR: 0; POS: 96,42]; Defender #2: [DIR: 2; POS: 12,46]; Defender #3: [DIR: 2; POS: 96,66]; 
[Tick #1042] Attacker: [DIR: 0; POS: 96,18]; Defender #0: [DIR: 1; POS: 18,16]; Defender #1: [DIR: 0; POS: 96,41]; Defender #2: [DIR: 2; POS: 12,46]; Defender #3: [DIR: 2; POS: 96,66]; 
[Tick #1043] Attacker: [DIR: 0; POS: 96,17]; Defender #0: [DIR: 1; POS: 19,16]; Defender #1: [DIR: 0; POS: 96,40]; Defender #2: [DIR: 2; POS: 12,47]; Defender #3: [DIR: 2; POS: 96,67]; 
[Tick #1044] Attacker: [DIR: 3; POS: 96,16]; Defender #0: [DIR: 1; POS: 19,16]; Defender #1: [DIR: 0; POS: 96,39]; Defender #2: [DIR: 2; POS: 12,47]; Defender #3: [DIR: 2; POS: 96,67]; 
[Tick #1045] Attacker: [DIR: 3; POS: 95,16]; Defender #0: [DIR: 1; POS: 20,16]; Defender #1: [DIR: 0; POS: 96,38]; Defender #2: [DIR: 2; POS: 12,48]; Defender #3: [DIR: 2; POS: 96,68]; 
[Tick #1046] Attacker: [DIR: 3; POS: 94,16]; Defender #0: [DIR: 1; POS: 20,16]; Defender #1: [DIR: 0; POS: 96,37]; Defender #2: [DIR: 2; POS: 12,48]; Defender #3: [DIR: 2; POS: 96,68]; 
[Tick #1047] Attacker: [DIR: 3; POS: 93,16]; Defender #0: [DIR: 1; POS: 21,16]; Defender #1: [DIR: 0; POS: 96,36]; Defender #2: [DIR: 2; POS: 12,49]; Defender #3: [DIR: 2; POS: 96,69]; 
[Tick #1048] Attacker: [DIR: 3; POS: 92,16]; Defender #0: [DIR: 1; POS: 21,16]; Defender #1: [DIR: 0; POS: 96,35]; Defender #2: [DIR: 2; POS: 12,49]; Defender #3: [DIR: 2; POS: 96,69]; 
[Tick #1049] Attacker: [DIR: 3; POS: 91,16]; Defender #0: [DIR: 1; POS: 22,16]; Defender #1: [DIR: 0; POS: 96,34]; Defender #2: [DIR: 2; POS: 12,50]; Defender #3: [DIR: 2; POS: 96,70]; 
[Tick #1050] Attacker: [DIR: 3; POS: 90,16]; Defender #0: [DIR: 1; POS: 22,16]; Defender #1: [DIR: 0; POS: 96,33]; Defender #2: [DIR: 2; POS: 12,50]; Defender #3: [DIR: 2; POS: 96,70]; 
[Tick #1051] Attacker: [DIR: 3; POS: 89,16]; Defender #0: [DIR: 1; POS: 23,16]; Defender #1: [DIR: 0; POS: 96,32]; Defender #2: [DIR: 2; POS: 12,51]; Defender #3: [DIR: 2; POS: 96,71]; 
[Tick #1052] Attacker: [DIR: 3; POS: 88,16]; Defender #0: [DIR: 1; POS: 23,16]; Defender #1: [DIR: 0; POS: 96,31]; Defender #2: [DIR: 2; POS: 12,51]; Defender #3: [DIR: 2; POS: 96,71]; 
[Tick #1053] Attacker: [DIR: 3; POS: 87,16]; Defender #0: [DIR: 0; POS: 24,16]; Defender #1: [DIR: 0; POS: 96,30]; Defender #2: [DIR: 2; POS: 12,52]; Defender #3: [DIR: 2; POS: 96,72]; 
[Tick #1054] Attacker: [DIR: 3; POS: 86,16]; Defender #0: [DIR: 0; POS: 24,16]; Defender #1: [DIR: 0; POS: 96,29]; Defender #2: [DIR: 2; POS: 12,52]; Defender #3: [DIR: 2; POS: 96,72]; 
[Tick #1055] Attacker: [DIR: 3; POS: 85,16]; Defender #0: [DIR: 0; POS: 24,15]; Defender #1: [DIR: 0; POS: 96,28]; Defender #2: [DIR: 2; POS: 12,53]; Defender #3: [DIR: 2; POS: 96,73]; 
[Tick #1056] Attacker: [DIR: 3; POS: 84,16]; Defender #0: [DIR: 0; POS: 24,15]; Defender #1: [DIR: 0; POS: 96,27]; Defender #2: [DIR: 2; POS: 12,53]; Defender #3: [DIR: 2; POS: 96,73]; 
[Tick #1057] Attacker: [DIR: 3; POS: 83,16]; Defender #0: [DIR: 0; POS: 24,14]; Defender #1: [DIR: 0; POS: 96,26]; Defender #2: [DIR: 2; POS: 12,54]; Defender #3: [DIR: 2; POS: 96,74]; 
[Tick #1058] Attacker: [DIR: 3; POS: 82,16]; Defender #0: [DIR: 0; POS: 24,14]; Defender #1: [DIR: 0; POS: 96,25]; Defender #2: [DIR: 2; POS: 12,54]; Defender #3: [DIR: 2; POS: 96,74]; 
[Tick #1059] Attacker: [DIR: 3; POS: 81,16]; Defender #0: [DIR: 0; POS: 24,13]; Defender #1: [DIR: 0; POS: 96,24]; Defender #2: [DIR: 2; POS: 12,55]; Defender #3: [DIR: 2; POS: 96,75]; 
[Tick #1060] Attacker: [DIR: 3; POS: 80,16]; Defender #0: [DIR: 0; POS: 24,13]; Defender #1: [DIR: 0; POS: 96,23]; Defender #2: [DIR: 2; POS: 12,55]; Defender #3: [DIR: 2; POS: 96,75]; 
[Tick #1061] Attacker: [DIR: 3; POS: 79,16]; Defender #0: [DIR: 0; POS: 24,12]; Defender #1: [DIR: 0; POS: 96,22]; Defender #2: [DIR: 2; POS: 12,56]; Defender #3: [DIR: 2; POS: 96,76]; 
[Tick #1062] Attacker: [DIR: 3; POS: 78,16]; Defender #0: [DIR: 0; POS: 24,12]; Defender #1: [DIR: 0; POS: 96,21]; Defender #2: [DIR: 2; POS: 12,56]; Defender #3: [DIR: 2; POS: 96,76]; 
[Tick #1063] Attacker: [DIR: 3; POS: 77,16]; Defender #0: [DIR: 0; POS: 24,11]; Defender #1: [DIR: 0; POS: 96,20]; Defender #2: [DIR: 2; POS: 12,57]; Defender #3: [DIR: 2; POS: 96,77]; 
[Tick #1064] Attacker: [DIR: 3; POS: 76,16]; Defender #0: [DIR: 0; POS: 24,11]; Defender #1: [DIR: 0; POS: 96,19]; Defender #2: [DIR: 2; POS: 12,57]; Defender #3: [DIR: 2; POS: 96,77]; 
[Tick #1065] Attacker: [DIR: 3; POS: 75,16]; Defender #0: [DIR: 0; POS: 24,10]; Defender #1: [DIR: 0; POS: 96,18]; Defender #2: [DIR: 2; POS: 12,58]; Defender #3: [DIR: 2; POS: 96,78]; 
[Tick #1066] Attacker: [DIR: 3; POS: 74,16]; Defender #0: [DIR: 0; POS: 24,10]; Defender #1: [DIR: 0; POS: 96,17]; Defender #2: [DIR: 2; POS: 12,58]; Defender #3: [DIR: 2; POS: 96,78]; 
[Tick #1067] Attacker: [DIR: 3; POS: 73,16]; Defender #0: [DIR: 0; POS: 24,9]; Defender #1: [DIR: 3; POS: 96,16]; Defender #2: [DIR: 2; POS: 12,59]; Defender #3: [DIR: 2; POS: 96,79]; 
[Tick #1068] Attacker: [DIR: 0; POS: 72,16]; Defender #0: [DIR: 0; POS: 24,9]; Defender #1: [DIR: 3; POS: 95,16]; Defender #2: [DIR: 2; POS: 12,59]; Defender #3: [DIR: 2; POS: 96,79]; 
[Tick #1069] Attacker: [DIR: 0; POS: 72,15]; Defender #0: [DIR: 0; POS: 24,8]; Defender #1: [DIR: 3; POS: 94,16]; Defender #2: [DIR: 2; POS: 12,60]; Defender #3: [DIR: 2; POS: 96,80]; 
[Tick #1070] Attacker: [DIR: 0; POS: 72,14]; Defender #0: [DIR: 0; POS: 24,8]; Defender #1: [DIR: 3; POS: 93,16]; Defender #2: [DIR: 2; POS: 12,60]; Defender #3: [DIR: 2; POS: 96,80]; 
[Tick #1071] Attacker: [DIR: 0; POS: 72,13]; Defender #0: [DIR: 0; POS: 24,7]; Defender #1: [DIR: 3; POS: 92,16]; Defender #2: [DIR: 2; POS: 12,61]; Defender #3: [DIR: 2; POS: 96,81]; 
[Tick #1072] Attacker: [DIR: 0; POS: 72,12]; Defender #0: [DIR: 0; POS: 24,7]; Defender #1: [DIR: 3; POS: 91,16]; Defender #2: [DIR: 2; POS: 12,61]; Defender #3: [DIR: 2; POS: 96,81]; 
[Tick #1073] Attacker: [DIR: 0; POS: 72,11]; Defender #0: [DIR: 0; POS: 24,6]; Defender #1: [DIR: 3; POS: 90,16]; Defender #2: [DIR: 2; POS: 12,62]; Defender #3: [DIR: 2; POS: 96,82]; 
[Tick #1074] Attacker: [DIR: 0; POS: 72,10]; Defender #0: [DIR: 0; POS: 24,6]; Defender #1: [DIR: 3; POS: 89,16]; Defender #2: [DIR: 2; POS: 12,62]; Defender #3: [DIR: 2; POS: 96,82]; 
[Tick #1075] Attacker: [DIR: 0; POS: 72,9]; Defender #0: [DIR: 0; POS: 24,5]; Defender #1: [DIR: 3; POS: 88,16]; Defender #2: [DIR: 2; POS: 12,63]; Defender #3: [DIR: 2; POS: 96,83]; 
[Tick #1076] Attacker: [DIR: 0; POS: 72,8]; Defender #0: [DIR: 0; POS: 24,5]; Defender #1: [DIR: 3; POS: 87,16]; Defender #2: [DIR: 2; POS: 12,63]; Defender #3: [DIR: 2; POS: 96,83]; 
[Tick #1077] Attacker: [DIR: 0; POS: 72,7]; Defender #0: [DIR: 3; POS: 24,4]; Defender #1: [DIR: 3; POS: 86,16]; Defender #2: [DIR: 2; POS: 12,64]; Defender #3: [DIR: 2; POS: 96,84]; 
[Tick #1078] Attacker: [DIR: 0; POS: 72,6]; Defender #0: [DIR: 3; POS: 24,4]; Defender #1: [DIR: 3; POS: 85,16]; Defender #2: [DIR: 2; POS: 12,64]; Defender #3: [DIR: 2; POS: 96,84]; 
[Tick #1079] Attacker: [DIR: 0; POS: 72,5]; Defender #0: [DIR: 3; POS: 23,4]; Defender #1: [DIR: 3; POS: 84,16]; Defender #2: [DIR: 2; POS: 12,65]; Defender #3: [DIR: 2; POS: 96,85]; 
[Tick #1080] Attacker: [DIR: 3; POS: 72,4]; Defender #0: [DIR: 3; POS: 23,4]; Defender #1: [DIR: 3; POS: 83,16]; Defender #2: [DIR: 2; POS: 12,65]; Defender #3: [DIR: 2; POS: 96,85]; 
[Tick #1081] Attacker: [DIR: 3; POS: 71,4]; Defender #0: [DIR: 3; POS: 22,4]; Defender #1: [DIR: 3; POS: 82,16]; Defender #2: [DIR: 2; POS: 12,66]; Defender #3: [DIR: 2; POS: 96,86]; 
[Tick #1082] Attacker: [DIR: 3; POS: 70,4]; Defender #0: [DIR: 3; POS: 22,4]; Defender #1: [DIR: 3; POS: 81,16]; Defender #2: [DIR: 2; POS: 12,66]; Defender #3: [DIR: 2; POS: 96,86]; 
[Tick #1083] Attacker: [DIR: 3; POS: 69,4]; Defender #0: [DIR: 3; POS: 21,4]; Defender #1: [DIR: 3; POS: 80,16]; Defender #2: [DIR: 2; POS: 12,67]; Defender #3: [DIR: 2; POS: 96,87]; 
[Tick #1084] Attacker: [DIR: 3; POS: 68,4]; Defender #0: [DIR: 3; POS: 21,4]; Defender #1: [DIR: 3; POS: 79,16]; Defender #2: [DIR: 2; POS: 12,67]; Defender #3: [DIR: 2; POS: 96,87]; 
[Tick #1085] Attacker: [DIR: 3; POS: 67,4]; Defender #0: [DIR: 3; POS: 20,4]; Defender #1: [DIR: 3; POS: 78,16]; Defender #2: [DIR: 2; POS: 12,68]; Defender #3: [DIR: 2; POS: 96,88]; 
[Tick #1086] Attacker: [DIR: 3; POS: 66,4]; Defender #0: [DIR: 3; POS: 20,4]; Defender #1: [DIR: 3; POS: 77,16]; Defender #2: [DIR: 2; POS: 12,68]; Defender #3: [DIR: 2; POS: 96,88]; 
[Tick #1087] Attacker: [DIR: 3; POS: 65,4]; Defender #0: [DIR: 3; POS: 19,4]; Defender #1: [DIR: 3; POS: 76,16]; Defender #2: [DIR: 2; POS: 12,69]; Defender #3: [DIR: 2; POS: 96,89]; 
[Tick #1088] Attacker: [DIR: 3; POS: 64,4]; Defender #0: [DIR: 3; POS: 19,4]; Defender #1: [DIR: 3; POS: 75,16]; Defender #2: [DIR: 2; POS: 12,69]; Defender #3: [DIR: 2; POS: 96,89]; 
[Tick #1089] Attacker: [DIR: 3; POS: 63,4]; Defender #0: [DIR: 3; POS: 18,4]; Defender #1: [DIR: 3; POS: 74,16]; Defender #2: [DIR: 2; POS: 12,70]; Defender #3: [DIR: 2; POS: 96,90]; 
[Tick #1090] Attacker: [DIR: 3; POS: 62,4]; Defender #0: [DIR: 3; POS: 18,4]; Defender #1: [DIR: 3; POS: 73,16]; Defender #2: [DIR: 2; POS: 12,70]; Defender #3: [DIR: 2; POS: 96,90]; 
[Tick #1091] Attacker: [DIR: 3; POS: 61,4]; Defender #0: [DIR: 3; POS: 17,4]; Defender #1: [DIR: 0; POS: 72,16]; Defender #2: [DIR: 2; POS: 12,71]; Defender #3: [DIR: 2; POS: 96,91]; 
[Tick #1092] Attacker: [DIR: 3; POS: 60,4]; Defender #0: [DIR: 3; POS: 17,4]; Defender #1: [DIR: 0; POS: 72,15]; Defender #2: [DIR: 2; POS: 12,71]; Defender #3: [DIR: 2; POS: 96,91]; 
[Tick #1093] Attacker: [DIR: 3; POS: 59,4]; Defender #0: [DIR: 3; POS: 16,4]; Defender #1: [DIR: 0; POS: 72,14]; Defender #2: [DIR: 2; POS: 12,72]; Defender #3: [DIR: 1; POS: 96,92]; 
[Tick #1094] Attacker: [DIR: 3; POS: 58,4]; Defender #0: [DIR: 3; POS: 16,4]; Defender #1: [DIR: 0; POS: 72,13]; Defender #2: [DIR: 2; POS: 12,72]; Defender #3: [DIR: 1; POS: 96,92]; 
[Tick #1095] Attacker: [DIR: 3; POS: 57,4]; Defender #0: [DIR: 3; POS: 15,4]; Defender #1: [DIR: 0; POS: 72,12]; Defender #2: [DIR: 2; POS: 12,73]; Defender #3: [DIR: 1; POS: 97,92]; 
[Tick #1096] Attacker: [DIR: 3; POS: 56,4]; Defender #0: [DIR: 3; POS: 15,4]; Defender #1: [DIR: 0; POS: 72,11]; Defender #2: [DIR: 2; POS: 12,73]; Defender #3: [DIR: 1; POS: 97,92]; 
[Tick #1097] Attacker: [DIR: 3; POS: 55,4]; Defender #0: [DIR: 3; POS: 14,4]; Defender #1: [DIR: 0; POS: 72,10]; Defender #2: [DIR: 2; POS: 12,74]; Defender #3: [DIR: 1; POS: 98,92]; 
[Tick #1098] Attacker: [DIR: 3; POS: 54,4]; Defender #0: [DIR: 3; POS: 14,4]; Defender #1: [DIR: 0; POS: 72,9]; Defender #2: [DIR: 2; POS: 12,74]; Defender #3: [DIR: 1; POS: 98,92]; 
[Tick #1099] Attacker: [DIR: 3; POS: 53,4]; Defender #0: [DIR: 3; POS: 13,4]; Defender #1: [DIR: 0; POS: 72,8]; Defender #2: [DIR: 2; POS: 12,75]; Defender #3: [DIR: 1; POS: 99,92]; 
[Tick #1100] Attacker: [DIR: 3; POS: 52,4]; Defender #0: [DIR: 3; POS: 13,4]; Defender #1: [DIR: 0; POS: 72,7]; Defender #2: [DIR: 2; POS: 12,75]; Defender #3: [DIR: 1; POS: 99,92]; 
[Tick #1101] Attacker: [DIR: 3; POS: 51,4]; Defender #0: [DIR: 3; POS: 12,4]; Defender #1: [DIR: 0; POS: 72,6]; Defender #2: [DIR: 2; POS: 12,76]; Defender #3: [DIR: 1; POS: 100,92]; 
[Tick #1102] Attacker: [DIR: 3; POS: 50,4]; Defender #0: [DIR: 3; POS: 12,4]; Defender #1: [DIR: 0; POS: 72,5]; Defender #2: [DIR: 2; POS: 12,76]; Defender #3: [DIR: 1; POS: 100,92]; 
[Tick #1103] Attacker: [DIR: 3; POS: 49,4]; Defender #0: [DIR: 3; POS: 11,4]; Defender #1: [DIR: 3; POS: 72,4]; Defender #2: [DIR: 2; POS: 12,77]; Defender #3: [DIR: 1; POS: 101,92]; 
[Tick #1104] Attacker: [DIR: 3; POS: 48,4]; Defender #0: [DIR: 3; POS: 11,4]; Defender #1: [DIR: 3; POS: 71,4]; Defender #2: [DIR: 2; POS: 12,77]; Defender #3: [DIR: 1; POS: 101,92]; 
[Tick #1105] Attacker: [DIR: 3; POS: 47,4]; Defender #0: [DIR: 3; POS: 10,4]; Defender #1: [DIR: 3; POS: 70,4]; Defender #2: [DIR: 2; POS: 12,78]; Defender #3: [DIR: 1; POS: 102,92]; 
[Tick #1106] Attacker: [DIR: 3; POS: 46,4]; Defender #0: [DIR: 3; POS: 10,4]; Defender #1: [DIR: 3; POS: 69,4]; Defender #2: [DIR: 2; POS: 12,78]; Defender #3: [DIR: 1; POS: 102,92]; 
[Tick #1107] Attacker: [DIR: 3; POS: 45,4]; Defender #0: [DIR: 3; POS: 9,4]; Defender #1: [DIR: 3; POS: 68,4]; Defender #2: [DIR: 2; POS: 12,79]; Defender #3: [DIR: 1; POS: 103,92]; 
[Tick #1108] Attacker: [DIR: 3; POS: 44,4]; Defender #0: [DIR: 3; POS: 9,4]; Defender #1: [DIR: 3; POS: 67,4]; Defender #2: [DIR: 2; POS: 12,79]; Defender #3: [DIR: 1; POS: 103,92]; 
[Tick #1109] Attacker: [DIR: 3; POS: 43,4]; Defender #0: [DIR: 3; POS: 8,4]; Defender #1: [DIR: 3; POS: 66,4]; Defender #2: [DIR: 2; POS: 12,80]; Defender #3: [DIR: 2; POS: 104,92]; 
[Tick #1110] Attacker: [DIR: 3; POS: 42,4]; Defender #0: [DIR: 3; POS: 8,4]; Defender #1: [DIR: 3; POS: 65,4]; Defender #2: [DIR: 2; POS: 12,80]; Defender #3: [DIR: 2; POS: 104,92]; 
[Tick #1111] Attacker: [DIR: 3; POS: 41,4]; Defender #0: [DIR: 3; POS: 7,4]; Defender #1: [DIR: 3; POS: 64,4]; Defender #2: [DIR: 2; POS: 12,81]; Defender #3: [DIR: 2; POS: 104,93]; 
[Tick #1112] Attacker: [DIR: 3; POS: 40,4]; Defender #0: [DIR: 3; POS: 7,4]; Defender #1: [DIR: 3; POS: 63,4]; Defender #2: [DIR: 2; POS: 12,81]; Defender #3: [DIR: 2; POS: 104,93]; 
[Tick #1113] Attacker: [DIR: 3; POS: 39,4]; Defender #0: [DIR: 3; POS: 6,4]; Defender #1: [DIR: 3; POS: 62,4]; Defender #2: [DIR: 2; POS: 12,82]; Defender #3: [DIR: 2; POS: 104,94]; 
